stage,run_id,repeat,profile,runners,intra_threads,interop_threads,pre_workers,post_workers,slots_per_runner,total_slots,cpu_cores,pin,iterations,status,result_dir,mode,batch,workers,slots,completed,wall_s,throughput_fps,equiv_fps_avg,equiv_fps_min,equiv_fps_max,equiv_fps_p95,equiv_fps_p99,completion_fps_avg,completion_fps_min,completion_fps_max,completion_fps_p95,completion_fps_p99,latency_mean_ms,latency_median_ms,latency_min_ms,latency_max_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,latency_cv,latency_p99_minus_p50_ms,model_mean_ms,model_p95_ms,model_p99_ms,preprocess_mean_ms,preprocess_p95_ms,preprocess_p99_ms,postprocess_mean_ms,postprocess_p95_ms,postprocess_p99_ms,inter_completion_mean_ms,inter_completion_p95_ms,inter_completion_p99_ms
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre1_post1_spr2_c16_pin__rep1__n90,1,end-to-end,8,1,1,1,1,2,16,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre1_post1_spr2_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,16,90,17.813983121999627,5.052210916763093,0.3232403784168028,0.23599283451462794,0.6537917578436545,0.2727308249111272,0.23711036212396655,5.052210916763093,0.8642850273460164,827.0730796278726,1.6599208010962978,0.9932471018707174,3093.672903422197,3179.915843999879,1529.5390130004307,4237.416793000193,3458.7821371998875,3666.6189101501914,4217.4453745601295,507.576353507483,0.16406917258317968,1037.5295305602504,1549.2556519888747,1752.6887730497947,1892.9973372701443,35.9788043999793,49.1682336998565,56.92476538940355,1.709149322252617,3.920038100068268,5.442852760133974,182.90551162920494,602.4383809995924,1006.7988097992574
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr2_c16_pin__rep1__n90,1,end-to-end,8,1,1,2,1,2,16,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr2_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,16,90,17.8997545229995,5.028001913901024,0.3055651807722675,0.2544161955016166,0.8068602726654135,0.2621636456097845,0.2576175674660269,5.028001913901024,0.905422511589722,207.0225785114522,1.4519917581791237,0.9799539743628541,3272.6241827444433,3494.1474330003075,1239.3719629999396,3930.5673839999145,3760.6310762005705,3814.4114057997285,3881.722857009254,575.9707742327153,0.17599661374796252,387.57542400894636,1555.1462125111254,1948.6945242002548,2010.9326703092302,53.17125337772571,80.61768229972586,87.93333416056157,2.656984488941008,6.94615045017599,7.687977679806863,187.18801808988113,688.7091434004103,1020.4560889200734
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre4_post1_spr2_c16_pin__rep1__n90,1,end-to-end,8,1,1,4,1,2,16,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre4_post1_spr2_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,16,90,17.936075446999894,5.017820105961586,0.2769701244115,0.21283093473119793,0.7840126474164384,0.2270487217520577,0.21968610785941955,5.017820105961586,1.296664365281795,203.62074331744992,1.8872910680088684,1.3283787623075847,3610.497710266686,3777.2612239996306,1275.4896279993773,4698.565089999647,4278.605271800279,4404.341025500344,4551.949186700122,684.600073007665,0.18961376739305494,774.687962700491,1550.7654519778043,1980.2673388997846,2107.2359484594745,48.390789200008534,80.12916480001876,118.5946845998933,2.5177845667005587,5.0439156495485795,9.073187539916029,187.14808546067954,529.8599759998975,752.7973409201878
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre8_post1_spr2_c16_pin__rep1__n90,1,end-to-end,8,1,1,8,1,2,16,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre8_post1_spr2_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,16,90,17.80175525999948,5.055681233986508,0.23511510390393656,0.17379546782175667,0.7508221307113353,0.1868099586705938,0.18302722461696397,5.055681233986508,1.0178251960687232,682.783544838219,1.8218353088232477,1.349823163941445,4253.235897633273,4450.104714499503,1331.8733680007426,5753.889974999765,5274.065382199751,5353.033677199846,5463.668053169586,968.7512584615391,0.22776805279025408,1013.5633386700829,1549.6502264443634,1992.7048196498163,2049.4656290099283,61.38116286662504,132.94769245012503,147.87957720965096,2.1336382888572794,4.0608336502828015,5.638233930048955,185.00205977527636,548.8970353999318,740.8377828396636
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre2_post2_spr2_c16_pin__rep1__n90,1,end-to-end,8,1,1,2,2,2,16,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre2_post2_spr2_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,16,90,18.0167932559998,4.995339554669584,0.3019008487011497,0.23062187474496898,0.6533453700978045,0.23948715049734726,0.23117708938725975,4.995339554669584,0.9200260984174649,10209.915858052822,1.3464830635933567,1.0289163029155577,3312.345772800048,3351.748642000075,1530.584046000513,4336.10211999985,4056.2173360998718,4175.589370549869,4325.688166809796,589.9772936344433,0.17811464566264582,973.9395248097208,1570.1571915000181,1810.2153711002302,1885.319704909516,46.9087488888868,74.05910399997992,76.4094581300833,1.7827303889640058,4.31066635010211,7.226090029971596,185.17763393258187,742.6755129999942,971.8963507200539
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre2_post4_spr2_c16_pin__rep1__n90,1,end-to-end,8,1,1,2,4,2,16,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre2_post4_spr2_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,16,90,17.84828892400037,5.042500173726912,0.30431837997661754,0.22239346044240826,0.611479145869312,0.23239471183693267,0.22779564441591613,5.042500173726912,0.7365089013488338,7003.38965427545,1.178621865715846,0.8760899064469866,3286.0322142778086,3312.4859614999878,1635.378748000221,4496.5350959992065,4070.352459700007,4303.023903150097,4389.899563549907,599.5280209864717,0.1824473960971906,1077.413602049919,1560.870001866675,1761.910325449844,1822.4431354600256,48.525228455562484,72.84580570012622,75.24044438991041,2.7611889889057135,10.597551549926711,21.77011599068464,181.8338882471886,848.448538999946,1141.4353625594606
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep1__n90,1,end-to-end,8,1,1,2,1,1,8,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,8,90,17.331780709000668,5.192772832237693,0.5483072638921759,0.3627390520860447,0.9558211867812291,0.43171525384457393,0.37881040424500234,5.192772832237693,1.2158139751710677,226.7445156356906,1.8583983111323539,1.4305222167598914,1823.7949154666844,1862.6855540001088,1046.2207929995202,2756.8027050001547,2228.251511299459,2316.3415957501,2639.843015909437,350.12839591963797,0.19197794277765318,777.157461909328,1459.5568191444424,1873.2435958999304,1920.7427368798653,34.51822386665905,52.093204900165794,58.397030749792975,1.8967933777680122,3.887025950280075,6.741580310399513,181.72174137078073,538.0977769995297,699.0454173196856
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr4_c16_pin__rep1__n90,1,end-to-end,8,1,1,2,1,4,32,16,True,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr4_c16_pin__rep1__n90,max_end_to_end_throughput,1,8,32,90,17.404254658000355,5.171149340694631,0.18512153653813304,0.14288239084918913,0.7014380452822833,0.14710060371023295,0.14293063178554277,5.171149340694631,1.147075621607899,153.0000166775908,1.9442816014624105,1.3961305671816133,5401.856632677694,6080.741570499413,1425.6426590000046,6998.7630670002545,6750.196083500123,6798.068633150251,6996.400893969521,1530.4341083624943,0.28331631371043253,915.6593234701086,1508.887162988857,1961.302783499923,2093.9325396594904,51.53304136669653,80.55076799982999,82.47316054052135,2.1726151666067985,4.2378605500744015,5.937187170075048,179.1947625617999,514.3287882001456,716.265386280248
40_e2e_refine,40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr2_c16_nopin__rep1__n90,1,end-to-end,8,1,1,2,1,2,16,16,False,90,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/40_e2e_refine__end-to-end__r8_i1_pre2_post1_spr2_c16_nopin__rep1__n90,max_end_to_end_throughput,1,8,16,90,17.444384166000418,5.1592534963436805,0.31388255382345437,0.22692166331721633,0.6672403933189773,0.2515105393767988,0.22951194428106433,5.1592534963436805,0.9572838337891032,329.4234069026463,1.5300639023142604,1.2681856252459398,3185.905007522201,3201.249778500369,1498.7102249997406,4406.807112999559,3832.732650399612,3975.976523599502,4357.071712029865,574.4869919076676,0.18032144415833287,1155.8219335294962,1521.7417202222555,1700.6817571999818,1912.6658002701515,62.66774505557906,97.29690149983978,109.03735393993884,3.2918567666557568,10.178876050031246,14.319991819811548,179.04863486517038,653.5674741999172,788.5280987994715
50_final,50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep1__n500,1,model-only,4,2,1,0,0,1,4,8,False,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep1__n500,max_model_only_throughput,1,4,4,500,82.51107017100003,6.059792934012069,1.5176438711566609,1.1075872214533895,2.461462469753443,1.330503571591999,1.2318416251952016,6.059792934012069,1.6224843544350864,5939.794232880041,2.787607233207799,2.117397213236291,658.9161126700018,654.4055364997803,406.26254200014955,902.8634319993216,720.92425130013,751.5951263501393,811.7926684297072,53.23008874462702,0.08078431794440835,157.3871319299269,658.9161126700018,751.5951263501393,811.7926684297072,0.0,0.0,0.0,0.0,0.0,0.0,163.9908387314626,358.7305944995933,472.27794281998285
50_final,50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep2__n500,2,model-only,4,2,1,0,0,1,4,8,False,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep2__n500,max_model_only_throughput,1,4,4,500,82.09719886000039,6.090341777100647,1.5239677289650313,1.1258278540109903,2.0802675130827355,1.3344623536060862,1.253267479510502,6.090341777100647,1.7280721345436094,817.7758298253613,3.1001961463664682,2.4143393612649313,656.1818737980283,649.5277745002568,480.707405999965,888.2352629998422,729.9486720005916,749.3654634000903,797.9142651898837,54.70084185873585,0.083362317739933,148.38649068962695,656.1818737980283,749.3654634000903,797.9142651898837,0.0,0.0,0.0,0.0,0.0,0.0,163.1508168577151,322.5602358005744,414.1919798201341
50_final,50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep3__n500,3,model-only,4,2,1,0,0,1,4,8,False,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep3__n500,max_model_only_throughput,1,4,4,500,82.25415326499933,6.078720406848554,1.5220241653524083,1.0769944947477932,2.066599094523783,1.3624791522797495,1.262532929671027,6.078720406848554,2.115567593264414,325.81037182652784,2.9947332189940536,2.4973757443303564,657.0197916459892,652.2431144994698,483.88678900028026,928.5098529999232,709.1158061005444,733.9561844500621,792.0585487307376,47.55884220656732,0.07238570711457752,139.81543423126777,657.0197916459892,733.9561844500621,792.0585487307376,0.0,0.0,0.0,0.0,0.0,0.0,163.77129590380753,333.9195603994085,400.4203221202258
50_final,50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep1__n500,1,end-to-end,8,1,1,2,1,1,8,16,True,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep1__n500,max_end_to_end_throughput,1,8,8,500,94.72655446599947,5.278350963134279,0.541775324384584,0.35934820247253463,0.91537285586348,0.4184151269501518,0.37512971189280797,5.278350963134279,1.264408481501903,773.7434797924668,1.8410931278804945,1.3582564940034396,1845.7835840639748,1874.0181254997879,1092.451009000797,2782.8162019995943,2269.2606197001624,2389.9709537010494,2665.744589929327,345.2596321012942,0.1870531491785808,791.7264644295392,1468.3957248140196,1845.7107009997796,1943.4782091101806,36.142199393992996,53.758162051417436,63.75863972995829,1.8812393459920713,3.6804586497964906,5.300618520432181,187.43565260320614,543.1555768996983,736.2379671401502
50_final,50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep2__n500,2,end-to-end,8,1,1,2,1,1,8,16,True,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep2__n500,max_end_to_end_throughput,1,8,8,500,94.8504837849996,5.271454399045184,0.5394036409018854,0.3723704243271538,0.9073753724191881,0.41879834649857567,0.38282448291267623,5.271454399045184,1.0718208731806447,740.5229719407788,1.595291994684421,1.2244310364317241,1853.8992401460162,1872.9492580005171,1102.07972399985,2685.4979199997615,2237.0535632997417,2387.7840215001925,2612.163131238667,323.7233206902537,0.1746175378251715,739.21387323815,1476.2625721459954,1810.7165578486274,1912.0665642108722,33.18887886204902,45.942357199328384,50.259132799837964,1.930057671994291,3.758400801507374,5.855572778800704,187.46519753306882,626.8444920002365,816.7058578605063
50_final,50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep3__n500,3,end-to-end,8,1,1,2,1,1,8,16,True,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep3__n500,max_end_to_end_throughput,1,8,8,500,93.20096350600033,5.364751405899464,0.5511967217863878,0.3791198249052939,1.0092495663907162,0.4192773561993809,0.40343048645506613,5.364751405899464,1.2467711759052589,1416.2560717437264,1.7283939891883555,1.4736739343145457,1814.234302335968,1852.784883500135,990.8352039983583,2637.688494000031,2225.8550079990528,2385.0560618505365,2478.7417747899412,336.8251742428588,0.18565693185779264,625.9568912898062,1444.1795636039387,1794.2289720996996,1828.9931992505262,36.76180601599481,55.2357946993652,62.6151621500503,1.9037316579706385,3.487113649680394,5.488369550403148,184.4130850180361,578.5717875989575,678.5761603805071
