stage,run_id,repeat,profile,runners,intra_threads,interop_threads,pre_workers,post_workers,slots_per_runner,total_slots,cpu_cores,pin,iterations,status,result_dir,mode,batch,workers,slots,completed,wall_s,throughput_fps,equiv_fps_avg,equiv_fps_min,equiv_fps_max,equiv_fps_p95,equiv_fps_p99,completion_fps_avg,completion_fps_min,completion_fps_max,completion_fps_p95,completion_fps_p99,latency_mean_ms,latency_median_ms,latency_min_ms,latency_max_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms,latency_cv,latency_p99_minus_p50_ms,model_mean_ms,model_p95_ms,model_p99_ms,preprocess_mean_ms,preprocess_p95_ms,preprocess_p99_ms,postprocess_mean_ms,postprocess_p95_ms,postprocess_p99_ms,inter_completion_mean_ms,inter_completion_p95_ms,inter_completion_p99_ms
50_final,50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep1__n500,1,end-to-end,8,1,1,2,1,1,8,16,True,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep1__n500,max_end_to_end_throughput,1,8,8,500,94.72655446599947,5.278350963134279,0.541775324384584,0.35934820247253463,0.91537285586348,0.4184151269501518,0.37512971189280797,5.278350963134279,1.264408481501903,773.7434797924668,1.8410931278804945,1.3582564940034396,1845.7835840639748,1874.0181254997879,1092.451009000797,2782.8162019995943,2269.2606197001624,2389.9709537010494,2665.744589929327,345.2596321012942,0.1870531491785808,791.7264644295392,1468.3957248140196,1845.7107009997796,1943.4782091101806,36.142199393992996,53.758162051417436,63.75863972995829,1.8812393459920713,3.6804586497964906,5.300618520432181,187.43565260320614,543.1555768996983,736.2379671401502
50_final,50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep2__n500,2,end-to-end,8,1,1,2,1,1,8,16,True,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep2__n500,max_end_to_end_throughput,1,8,8,500,94.8504837849996,5.271454399045184,0.5394036409018854,0.3723704243271538,0.9073753724191881,0.41879834649857567,0.38282448291267623,5.271454399045184,1.0718208731806447,740.5229719407788,1.595291994684421,1.2244310364317241,1853.8992401460162,1872.9492580005171,1102.07972399985,2685.4979199997615,2237.0535632997417,2387.7840215001925,2612.163131238667,323.7233206902537,0.1746175378251715,739.21387323815,1476.2625721459954,1810.7165578486274,1912.0665642108722,33.18887886204902,45.942357199328384,50.259132799837964,1.930057671994291,3.758400801507374,5.855572778800704,187.46519753306882,626.8444920002365,816.7058578605063
50_final,50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep3__n500,3,end-to-end,8,1,1,2,1,1,8,16,True,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__end-to-end__r8_i1_pre2_post1_spr1_c16_pin__rep3__n500,max_end_to_end_throughput,1,8,8,500,93.20096350600033,5.364751405899464,0.5511967217863878,0.3791198249052939,1.0092495663907162,0.4192773561993809,0.40343048645506613,5.364751405899464,1.2467711759052589,1416.2560717437264,1.7283939891883555,1.4736739343145457,1814.234302335968,1852.784883500135,990.8352039983583,2637.688494000031,2225.8550079990528,2385.0560618505365,2478.7417747899412,336.8251742428588,0.18565693185779264,625.9568912898062,1444.1795636039387,1794.2289720996996,1828.9931992505262,36.76180601599481,55.2357946993652,62.6151621500503,1.9037316579706385,3.487113649680394,5.488369550403148,184.4130850180361,578.5717875989575,678.5761603805071
50_final,50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep1__n500,1,model-only,4,2,1,0,0,1,4,8,False,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep1__n500,max_model_only_throughput,1,4,4,500,82.51107017100003,6.059792934012069,1.5176438711566609,1.1075872214533895,2.461462469753443,1.330503571591999,1.2318416251952016,6.059792934012069,1.6224843544350864,5939.794232880041,2.787607233207799,2.117397213236291,658.9161126700018,654.4055364997803,406.26254200014955,902.8634319993216,720.92425130013,751.5951263501393,811.7926684297072,53.23008874462702,0.08078431794440835,157.3871319299269,658.9161126700018,751.5951263501393,811.7926684297072,0.0,0.0,0.0,0.0,0.0,0.0,163.9908387314626,358.7305944995933,472.27794281998285
50_final,50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep2__n500,2,model-only,4,2,1,0,0,1,4,8,False,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep2__n500,max_model_only_throughput,1,4,4,500,82.09719886000039,6.090341777100647,1.5239677289650313,1.1258278540109903,2.0802675130827355,1.3344623536060862,1.253267479510502,6.090341777100647,1.7280721345436094,817.7758298253613,3.1001961463664682,2.4143393612649313,656.1818737980283,649.5277745002568,480.707405999965,888.2352629998422,729.9486720005916,749.3654634000903,797.9142651898837,54.70084185873585,0.083362317739933,148.38649068962695,656.1818737980283,749.3654634000903,797.9142651898837,0.0,0.0,0.0,0.0,0.0,0.0,163.1508168577151,322.5602358005744,414.1919798201341
50_final,50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep3__n500,3,model-only,4,2,1,0,0,1,4,8,False,500,ok,/media/thifj/nvme21/Trabalhos_mes8/Projeto_Metano/resultados_cpu/hyperstarcop_cpu_sweep/runs/50_final__model-only__r4_i2_pre1_post1_spr1_c8_nopin__rep3__n500,max_model_only_throughput,1,4,4,500,82.25415326499933,6.078720406848554,1.5220241653524083,1.0769944947477932,2.066599094523783,1.3624791522797495,1.262532929671027,6.078720406848554,2.115567593264414,325.81037182652784,2.9947332189940536,2.4973757443303564,657.0197916459892,652.2431144994698,483.88678900028026,928.5098529999232,709.1158061005444,733.9561844500621,792.0585487307376,47.55884220656732,0.07238570711457752,139.81543423126777,657.0197916459892,733.9561844500621,792.0585487307376,0.0,0.0,0.0,0.0,0.0,0.0,163.77129590380753,333.9195603994085,400.4203221202258
